"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ARCE","Arco Platform Limited","31.59","714020461.83","n/a","2018","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/arce",
"ARCO","Arcos Dorados Holdings Inc.","6.99","919835580.27","n/a","2011","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/arco",
"ACRE","Ares Commercial Real Estate Corporation","15.18","436510994.7","n/a","2012","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/acre",
"ARKR","Ark Restaurants Corp.","20.01","69568386.81","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/arkr",
"AI","Arlington Asset Investment Corp","7.86","287460769.62","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ai",
"AIC","Arlington Asset Investment Corp","23.7475","0","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aic",
"AIW","Arlington Asset Investment Corp","24.28","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aiw",
"ARR","ARMOUR Residential REIT, Inc.","19.58","1170640679.34","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/arr",
"ASNA","Ascena Retail Group, Inc.","0.9936","196302897.1008","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/asna",
"ASCMA","Ascent Capital Group, Inc.","0.5688","7081573.6512","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ascma",
"AHT","Ashford Hospitality Trust Inc","5.04","509071056.48","n/a","2003","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aht",
"AINC","Ashford Inc.","56.25","138906956.25","n/a","2014","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/ainc",
"ASPN","Aspen Aerogels, Inc.","2.51","60859485.57","n/a","2014","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/aspn",
"ASPU","Aspen Group Inc.","5.03","93000686.06","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/aspu",
"HOME","At Home Group Inc.","18.66","1187672202.48","n/a","2016","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/home",
"ATAI","ATA Inc.","0.995","10509352.185","10562163","2008","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/atai",
"AZO","AutoZone, Inc.","1041.98","25932348104.64","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/azo",
"AVCO","Avalon GloboCare Corp.","5.17","381652186.63","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/avco",
"AVB","AvalonBay Communities, Inc.","202.21","28043862478.83","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/avb",
"CAR","Avis Budget Group, Inc.","35.25","2675805292.5","n/a","n/a","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/car",
"BCOM","B Communications Ltd.","2.05","76413022.25","n/a","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/bcom",
"BZUN","Baozun Inc.","42","1819657434","43325177","2015","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/bzun",
"MPV","Barings Participation Investors","15.39","162008975.61","n/a","1988","Consumer Services","Miscellaneous","https://www.nasdaq.com/symbol/mpv",
"BNED","Barnes & Noble Education, Inc","4.38","199556702.58","n/a","2015","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bned",
"BKS","Barnes & Noble, Inc.","5.61","410626362.3","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bks",
"BECN","Beacon Roofing Supply, Inc.","33.19","2271469201.59","n/a","2004","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/becn",
"BBGI","Beasley Broadcast Group, Inc.","3.89","107249933.53","n/a","2000","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/bbgi",
"BBBY","Bed Bath & Beyond Inc.","16.92","2326033904.76","n/a","1992","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/bbby",
"BEL","Belmond Ltd.","24.92","2568794767.84","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/bel",
"BBY","Best Buy Co., Inc.","71.45","19134623522.6","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/bby",
"BGFV","Big 5 Sporting Goods Corporation","3","64352853","n/a","2002","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bgfv",
"BIG","Big Lots, Inc.","38.08","1525049964.48","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/big",
"BH","Biglari Holdings Inc.","141","291549366","n/a","2018","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/bh",
"BHTG","BioHiTech Global, Inc.","2.95","43668720.2","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/bhtg",
"BGI","Birks Group Inc.","1.1","19756969.1","n/a","n/a","Consumer Services","Consumer Specialties","https://www.nasdaq.com/symbol/bgi",
"BJRI","BJ&#39;s Restaurants, Inc.","46.45","979077884.35","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/bjri",
"BJ","BJ&#39;s Wholesale Club Holdings, Inc.","27.53","3794483080.26","n/a","2018","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/bj",
"BRAC","Black Ridge Acquisition Corp.","10.2","180489000","n/a","2017","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/brac",
"BRACR","Black Ridge Acquisition Corp.","0.3405","0","n/a","2017","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/bracr",
"BRACU","Black Ridge Acquisition Corp.","10.61","0","n/a","2017","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/bracu",
"BRACW","Black Ridge Acquisition Corp.","0.29","0","n/a","2017","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/bracw",
"BLMN","Bloomin&#39; Brands, Inc.","20.3","1860140379.3","n/a","2012","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/blmn",
"APRN","Blue Apron Holdings, Inc.","0.9689","188468883.5734","n/a","2017","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/aprn",
"BRG","Bluerock Residential Growth REIT, Inc.","10.85","251065983.7","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/brg",
"BMCH","BMC Stock Holdings, Inc.","18.07","1201789458.87","n/a","2013","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/bmch",
"WIFI","Boingo Wireless, Inc.","22.66","995242359.54","n/a","2011","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/wifi",
"BCC","Boise Cascade, L.L.C.","26.76","1042953204.6","n/a","2013","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/bcc",
"BOOT","Boot Barn Holdings, Inc.","29.5","835705588.5","n/a","2014","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/boot",
"BAH","Booz Allen Hamilton Holding Corporation","57.95","8117734804.75","n/a","2010","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/bah",
"BXP","Boston Properties, Inc.","137.61","21262013213.76","n/a","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bxp",
"BYD","Boyd Gaming Corporation","28.58","3171750182.54","n/a","1993","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/byd",
"BHR","Braemar Hotels & Resorts Inc.","12.84","421948670.64","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bhr",
"BDN","Brandywine Realty Trust","16.13","2835865254.61","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bdn",
"BPI","Bridgepoint Education, Inc.","6","163048002","n/a","2009","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/bpi",
"BEDU","Bright Scholar Education Holdings Limited","10.56","1308634018.56","n/a","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/bedu",
"EAT","Brinker International, Inc.","44.28","1660500000","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/eat",
"BRX","Brixmor Property Group Inc.","18.44","5506866888.52","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/brx",
"BAM","Brookfield Asset Management Inc","47.29","47001789581.72","n/a","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/bam",
"BIP","Brookfield Infrastructure Partners LP","41.55","11616292013.25","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/bip",
"BPR","Brookfield Property REIT Inc.","20.84","15491013726.12","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bpr",
"BPRAP","Brookfield Property REIT Inc.","25.79","257900000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bprap",
"BRT","BRT Apartments Corp.","13.93","221492502.35","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/brt",
"BKE","Buckle, Inc. (The)","18.62","912703894.9","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/bke",
"BBW","Build-A-Bear Workshop, Inc.","6.04","90335592.96","n/a","2004","Consumer Services","Recreational Products/Toys","https://www.nasdaq.com/symbol/bbw",
"BLDR","Builders FirstSource, Inc.","13.48","1555047623.68","n/a","2005","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/bldr",
"BURL","Burlington Stores, Inc.","152.58","10234596148.44","n/a","2013","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/burl",
"CABO","Cable One, Inc.","999.06","5697960877.32","n/a","2015","Consumer Services","Television Services","https://www.nasdaq.com/symbol/cabo",
"CZR","Caesars Entertainment Corporation","8.83","5917303211.12","n/a","2012","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/czr",
"CALX","Calix, Inc","7.78","420436311.46","n/a","2010","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/calx",
"CPT","Camden Property Trust","102.14","10132976015.04","n/a","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cpt",
"CNNE","Cannae Holdings, Inc.","24.55","1773091638.6","n/a","2017","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/cnne",
"CPHC","Canterbury Park Holding Corporation","14.35","65631992.3","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/cphc",
"BXMT","Capital Trust, Inc.","34.56","4277252321.28","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bxmt",
"CMO","Capstead Mortgage Corporation","8.61","736550982.51","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cmo",
"CRCM","Care.com, Inc.","16.64","535698042.88","n/a","2014","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/crcm",
"CECO","Career Education Corporation","16.48","1149935358.88","n/a","1998","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ceco",
"CTRE","CareTrust REIT, Inc.","23.31","2073219488.55","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ctre",
"CCL","Carnival Corporation","52.37","27596739503.99","n/a","1987","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/ccl",
"CUK","Carnival Corporation","51.41","36862230418.97","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/cuk",
"CSV","Carriage Services, Inc.","19.15","348208241.7","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/csv",
"TAST","Carrols Restaurant Group, Inc.","9.98","369298652.54","n/a","2006","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/tast",
"CTT           ","CatchMark Timber Trust, Inc.","10.02","491816419.5","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ctt",
"CATO","Cato Corporation (The)","15.12","345312812.88","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/cato",
"CBL","CBL & Associates Properties, Inc.","1.51","261930590.17","n/a","1993","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cbl",
"CBS","CBS Corporation","47.94","17880180985.02","n/a","n/a","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/cbs",
"CDW","CDW Corporation","99.27","14598566287.65","n/a","2013","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/cdw",
"FUN","Cedar Fair, L.P.","51.82","2931285409.42","n/a","1987","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/fun",
"CDR","Cedar Realty Trust, Inc.","3.34","297427875.08","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cdr",
"CETV","Central European Media Enterprises Ltd.","4.02","1016471287.08","n/a","1994","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/cetv",
"CNTY","Century Casinos, Inc.","8.97","264069435.63","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/cnty",
"GIB","CGI Inc.","69.56","17050427904.6","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/gib",
"BURG","Chanticleer Holdings, Inc.","1.82","6762035.28","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/burg",
"CHTR","Charter Communications, Inc.","346.63","77982024602.09","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/chtr",
"CLDT","Chatham Lodging Trust (REIT)","19.6","912548756","n/a","2010","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cldt",
"CHGG","Chegg, Inc.","38.28","4435564158.96","n/a","2013","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/chgg",
"CHMI","Cherry Hill Mortgage Investment Corporation","17.27","287582975.9","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/chmi",
"CHSP","Chesapeake Lodging Trust","28.5","1731790758","n/a","2010","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/chsp",
"CSSE","Chicken Soup for the Soul Entertainment, Inc.","10.52","122197079.84","n/a","2017","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/csse",
"CSSEP","Chicken Soup for the Soul Entertainment, Inc.","25.35","19785598.95","n/a","n/a","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/cssep",
"CHS","Chico&#39;s FAS, Inc.","4.29","499772846.43","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/chs",
"PLCE","Children&#39;s Place, Inc. (The)","96.34","1515977338","n/a","1997","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/plce",
"CIM","Chimera Investment Corporation","18.93","3540920786.28","n/a","2007","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cim",
"DL","China Distance Education Holdings Limited","6.7","224079356","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/dl",
"CIFS","China Internet Nationwide Financial Services Inc.","3.54","78284225.52","n/a","2017","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/cifs",
"COE","China Online Education Group","5.94","119874843","n/a","2016","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/coe",
"CMG","Chipotle Mexican Grill, Inc.","704.8","19540909846.4","n/a","2006","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/cmg",
"CHH","Choice Hotels International, Inc.","79.07","4400526751.99","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/chh",
"CBK","Christopher & Banks Corporation","0.3595","13781243.0435","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/cbk",
"CHSCL","CHS Inc","27.73","574011000","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chscl",
"CHSCM","CHS Inc","26.53","522641000","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chscm",
"CHSCN","CHS Inc","27.21","457128000","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chscn",
"CHSCO","CHS Inc","27.88","598278760.08","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chsco",
"CHSCP","CHS Inc","29.29","359446967.87","n/a","n/a","Consumer Services","Farming/Seeds/Milling","https://www.nasdaq.com/symbol/chscp",
"CHDN","Churchill Downs, Incorporated","89.86","3623316498.7","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/chdn",
"CHUY","Chuy&#39;s Holdings, Inc.","21.04","355260126.48","n/a","2012","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/chuy",
"CMCT","CIM Commercial Trust Corporation","18.5","866204872.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cmct",
"CMCTP","CIM Commercial Trust Corporation","25.1","202826574","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cmctp",
"CIDM","Cinedigm Corp","1.76","62793716.48","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/cidm",
"CNK","Cinemark Holdings Inc","39.13","4580179686.81","n/a","2007","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/cnk",
"CTRN","Citi Trends, Inc.","19.07","232654000","n/a","2005","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/ctrn",
"CIO","City Office REIT, Inc.","11.44","458378446.24","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cio",
"CVEO","Civeo Corporation","2.01","333892225.35","n/a","2014","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/cveo",
"CCO","Clear Channel Outdoor Holdings, Inc.","5.47","276681450.46","n/a","2005","Consumer Services","Advertising","https://www.nasdaq.com/symbol/cco",
"CLPR","Clipper Realty Inc.","13.37","238156534.35","n/a","2017","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/clpr",
"CCOI","Cogent Communications Holdings, Inc.","53.92","2502052348.16","n/a","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/ccoi",
"CLNY","Colony Capital, Inc.","5.59","2710136862.81","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/clny",
"CLNC","Colony Credit Real Estate, Inc.","15.87","2039505753.6","n/a","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/clnc",
"CXP","Columbia Property Trust, Inc.","22.79","2663687565.35","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cxp",
"CCZ","Comcast Corporation","50.61","0","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/ccz",
"CMCSA","Comcast Corporation","40.02","181129020130.44","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/cmcsa",
"CHCT","Community Healthcare Trust Incorporated","35.57","665841659.44","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/chct",
"CBD","Companhia Brasileira de Distribuicao","23.95","6391071438.9","n/a","1997","Consumer Services","Food Chains","https://www.nasdaq.com/symbol/cbd",
