"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CAMT","Camtek Ltd.","9.18","334547373.42","n/a","2000","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/camt",
"CRR","Carbo Ceramics, Inc.","3.46","98955871.98","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/crr",
"CAT","Caterpillar, Inc.","140.19","80685336440.22","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/cat",
"CECE","CECO Environmental Corp.","7.55","264098207.25","n/a","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/cece",
"CPAC","Cementos Pacasmayo S.A.A.","9.8307","119108761.2","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cpac",
"CX","Cemex S.A.B. de C.V.","4.76","7140625535.4","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cx",
"CETX","Cemtrex Inc.","0.5271","7656196.5501","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cetx",
"CETXP","Cemtrex Inc.","1.717","3623630.631","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cetxp",
"CETXW","Cemtrex Inc.","0.03","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cetxw",
"CCS","Century Communities, Inc.","23.4","708959113.2","n/a","2014","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/ccs",
"KOOL","Cesca Therapeutics Inc.","0.2994","6631454.6118","n/a","n/a","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/kool",
"GTLS","Chart Industries, Inc.","88","2780550168","n/a","2006","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/gtls",
"CAAS","China Automotive Systems, Inc.","3.2","100792713.6","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/caas",
"CCCL","China Ceramics Co., Ltd.","1.6652","9416392.9424","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cccl",
"CXDC","China XD Plastics Company Limited","2.3101","116541867.5941","n/a","n/a","Capital Goods","Containers/Packaging","https://www.nasdaq.com/symbol/cxdc",
"CIR","CIRCOR International, Inc.","33.13","658402959.08","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/cir",
"CLIR","ClearSign Combustion Corporation","0.91","24294507.51","n/a","2012","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/clir",
"CNHI","CNH Industrial N.V.","10.58","14323542115.64","n/a","2013","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/cnhi",
"CODA","Coda Octopus Group, Inc.","10.4","110983849.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/coda",
"CGNX","Cognex Corporation","53.26","9126724355.04","n/a","1989","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cgnx",
"COHR","Coherent, Inc.","150.17","3653123870.13","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/cohr",
"COHU","Cohu, Inc.","15.24","622049388.36","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/cohu",
"CFX","Colfax Corporation","30.09","3530849124.78","n/a","2008","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/cfx",
"CFXA","Colfax Corporation","135.14","0","n/a","n/a","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/cfxa",
"CMCO","Columbus McKinnon Corporation","35.51","829331540.23","n/a","1996","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/cmco",
"FIX","Comfort Systems USA, Inc.","52.77","1945614702.24","n/a","1997","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/fix",
"CVGI","Commercial Vehicle Group, Inc.","8.05","251750813.65","n/a","2004","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/cvgi",
"CIX","CompX International Inc.","15.3","190264022.1","n/a","1998","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cix",
"CHCI","Comstock Holding Companies, Inc.","2.4095","9248126.0335","n/a","2004","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/chci",
"CBPX","Continental Building Products, Inc.","25.09","884534953.38","n/a","2014","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cbpx",
"CUO","Continental Materials Corporation","18.5424","31155366.9552","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cuo",
"CTRL","Control4 Corporation","16.93","450620849.51","n/a","2013","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/ctrl",
"CPS","Cooper-Standard Holdings Inc.","49.22","858205777.18","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/cps",
"CVU","CPI Aerostructures, Inc.","6.56","76934263.04","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/cvu",
"CPSH","CPS Technologies Corp.","1.6","21129499.2","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/cpsh",
"CR","Crane Co.","85.64","5128294736.92","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/cr",
"CRH","CRH PLC","31.76","25692388599.76","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/crh",
"CUB","Cubic Corporation","55.63","1732887406.16","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/cub",
"CYBE","CyberOptics Corporation","17.15","121800586.25","n/a","1987","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/cybe",
"DHI","D.R. Horton, Inc.","41.7","15571744104","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/dhi",
"DAN","Dana Incorporated","18.26","2619598060.86","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/dan",
"DHR","Danaher Corporation","131.62","94199589526.08","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/dhr",
"DAIO","Data I/O Corporation","5.17","43145909.29","n/a","1981","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/daio",
"DE","Deere & Company","162.12","51634162491.24","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/de",
"DLPH","Delphi Technologies PLC","20.87","1847655869.42","n/a","2017","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/dlph",
"BOOM","DMC Global Inc.","50.8","761417222.4","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/boom",
"DCI","Donaldson Company, Inc.","51.44","6566542336","n/a","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/dci",
"DORM","Dorman Products, Inc.","88.78","2929295300.98","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/dorm",
"PLOW","Douglas Dynamics, Inc.","37.84","862578390.08","n/a","2010","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/plow",
"DPW","DPW Holdings, Inc.","0.27","2229961.05","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/dpw",
"DCO","Ducommun Incorporated","44.36","506855319.44","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/dco",
"DXPE","DXP Enterprises, Inc.","40.26","707837712.12","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/dxpe",
"DYSL","Dynasil Corporation of America","1.13","19736064.72","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/dysl",
"EXP","Eagle Materials Inc","83.49","3832073362.59","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/exp",
"EML","Eastern Company (The)","28.74","179090694.66","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/eml",
"EKSO","Ekso Bionics Holdings, Inc.","2.51","161283759.78","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ekso",
"ESLT","Elbit Systems Ltd.","134.68","5757998551.76","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/eslt",
"SOLO","Electrameccanica Vehicles Corp. Ltd.","3.77","138754838.69","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/solo",
"SOLOW","Electrameccanica Vehicles Corp. Ltd.","1.05","0","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/solow",
"ELSE","Electro-Sensors, Inc.","3.4579","11741372.0659","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/else",
"ERJ","Embraer S.A.","19.4","3557607172.2","n/a","2000","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/erj",
"EME","EMCOR Group, Inc.","74.25","4157823804.75","n/a","n/a","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/eme",
"WIRE","Encore Wire Corporation","58.23","1216666238.04","n/a","1992","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/wire",
"ESE","ESCO Technologies Inc.","68.42","1773388858.78","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/ese",
"ESP","Espey Mfg. & Electronics Corp.","24.69","59234346.87","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/esp",
"EXFO","EXFO Inc","3.8575","91604295.5225","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/exfo",
"EYPT","EyePoint Pharmaceuticals, Inc.","1.88","179303563.68","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/eypt",
"FARO","FARO Technologies, Inc.","44.55","768621640.05","n/a","1997","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/faro",
"FSS","Federal Signal Corporation","25.87","1558770643.69","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/fss",
"RACE","Ferrari N.V.","135.97","33232907674.1","n/a","2015","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/race",
"GSM","Ferroglobe PLC","2.19","376629040.89","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/gsm",
"FCAU","Fiat Chrysler Automobiles N.V.","15.42","24162821947.08","n/a","2014","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/fcau",
"FLIR","FLIR Systems, Inc.","48.58","6588091782.16","n/a","1993","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/flir",
"FLS","Flowserve Corporation","46.69","6115595242.82","n/a","n/a","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/fls",
"FLDM","Fluidigm Corporation","13.32","918936663.48","n/a","2011","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/fldm",
"F","Ford Motor Company","9.01","35307189787.13","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/f",
"FRTA","Forterra, Inc.","4.37","280578489.48","n/a","2016","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/frta",
"FTV","Fortive Corporation","85.68","28671204214.8","n/a","2016","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ftv",
"RAIL","Freightcar America, Inc.","6.31","79516455.67","n/a","2005","Capital Goods","Railroads","https://www.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","11.85","103446731.7","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/feim",
"FRD","Friedman Industries Inc.","8","56075552","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/frd",
"FTEK","Fuel Tech, Inc.","1.86","44986333.86","n/a","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/ftek",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","2.62","8556492.94","n/a","2006","Capital Goods","Specialty Chemicals","https://www.nasdaq.com/symbol/ffhl",
"GRMN","Garmin Ltd.","88.25","16719970138.5","n/a","2000","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/grmn",
"GTX","Garrett Motion Inc.","15.86","1173954424.5","n/a","2018","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/gtx",
"GENC","Gencor Industries Inc.","12.57","182782808.58","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/genc",
"GD","General Dynamics Corporation","169.94","49073559864.92","n/a","n/a","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/gd",
"GM","General Motors Company","37.81","53292398192.06","n/a","2010","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/gm",
"GNTX","Gentex Corporation","20.8","5392002990.4","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/gntx",
"THRM","Gentherm Inc","38.24","1287069644.96","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/thrm",
"GPC","Genuine Parts Company","112.49","16417214124.85","n/a","n/a","Capital Goods","Automotive Aftermarket","https://www.nasdaq.com/symbol/gpc",
"GEOS","Geospace Technologies Corporation","13.23","180361824.93","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/geos",
"GGB","Gerdau S.A.","4.17","7085961300.15","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/ggb",
"ROCK","Gibraltar Industries, Inc.","40.24","1293920580.16","n/a","1993","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/rock",
"BRSS","Global Brass and Copper Holdings, Inc.","34.63","760220269.5","n/a","2013","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/brss",
"GRC","Gorman-Rupp Company (The)","34.13","891374745.85","n/a","n/a","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/grc",
"GGG","Graco Inc.","50.83","8412887379.91","n/a","n/a","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/ggg",
"GRBK","Green Brick Partners, Inc.","9.09","460060153.02","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/grbk",
"GBX","Greenbrier Companies, Inc. (The)","33.03","1068527502.36","n/a","1994","Capital Goods","Railroads","https://www.nasdaq.com/symbol/gbx",
"GFF","Griffon Corporation","18.85","881482550","n/a","n/a","Capital Goods","Building Products","https://www.nasdaq.com/symbol/gff",
"GIFI","Gulf Island Fabrication, Inc.","9.09","138498666.93","n/a","1997","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/gifi",
"HRS","Harris Corporation","161.9","19097867119.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/hrs",
"HSC","Harsco Corporation","20.63","1651954697.43","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/hsc",
"HBIO","Harvard Bioscience, Inc.","4.08","153684554.64","n/a","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/hbio",
"HAYN","Haynes International, Inc.","34.01","425719902.92","n/a","2007","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/hayn",
"HCHC","HC2 Holdings, Inc.","2.45","110180995.75","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/hchc",
"HEBT","Hebron Technology Co., Ltd.","0.96","15618793.92","n/a","2016","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/hebt",
"HEI","Heico Corporation","97.75","12997576448.5","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/hei",
"HIHO","Highway Holdings Limited","3.2837","12484213.6538","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/hiho",
"HMC","Honda Motor Company, Ltd.","28","49287710948","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/hmc",
"HON","Honeywell International Inc.","161.04","117296682737.52","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/hon",
"HZN","Horizon Global Corporation","1.92","48394767.36","n/a","2015","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/hzn",
"HOV","Hovnanian Enterprises Inc","12.58","74714922.14","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/hov",
"HOVNP","Hovnanian Enterprises Inc","3.9177","21939.12","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/hovnp",
"HTGM","HTG Molecular Diagnostics, Inc.","2.62","74947751.44","n/a","2015","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/htgm",
"HUBB","Hubbell Inc","120.17","6549900699.3","n/a","2015","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/hubb",
"HII","Huntington Ingalls Industries, Inc.","210.82","8782102809.14","n/a","n/a","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/hii",
"HURC","Hurco Companies, Inc.","39.5","266945858.5","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/hurc",
"HY","Hyster-Yale Materials Handling, Inc.","64.82","828113160.42","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/hy",
"IDSY","I.D. Systems, Inc.","5.78","105276792.84","n/a","1999","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/idsy",
"IEP","Icahn Enterprises L.P.","73.8","14123428653.6","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/iep",
"IEX","IDEX Corporation","154.82","11734423209.5","n/a","1989","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/iex",
"IESC","IES Holdings, Inc.","17.7","374151202.2","n/a","n/a","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/iesc",
"IIVI","II-VI Incorporated","38.83","2461598960.48","n/a","1987","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/iivi",
"ILMN","Illumina, Inc.","316.1","46443082588.5","n/a","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/ilmn",
"ISNS","Image Sensing Systems, Inc.","5.14","27136552.9","n/a","1995","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/isns",
"PI","Impinj, Inc.","17.69","380232698.73","n/a","2016","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/pi",
"IR","Ingersoll-Rand plc (Ireland)","110.26","26701513254.06","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ir",
"INSG","Inseego Corp.","4.75","372903438.25","n/a","n/a","Capital Goods","Telecommunications Equipment","https://www.nasdaq.com/symbol/insg",
"IIIN","Insteel Industries, Inc.","21.02","404067817.34","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/iiin",
